,arc,nommun,cvemun,region,dist_ori,dist_des,inm_30km,sc_30km,dis_tot,geometry,eventos,area,R1,R2,R3,R4,tipo_nodo,vul2r1,vul2r1_normalized
1247,PG1339-PG1301,"Cuitlahuac, Veracruz de Ignacio de la Llave",30053.0,Golfo,119.073,0.0,1,2,125.899,POINT (-96.72237750000001 18.814225999999998),,150.4468957,0.013809024,0.028391572,0.011917406,0.486022921,destino,,
1248,PG1300-PG1340,"San Jose Tenango, Oaxaca",20171.0,Sur,0.0,205.22,1,1,219.7377,POINT (-96.71666699999999 18.149999999999995),115.0,226.4912423,0.012423924,0.01,0.010309259,0.498907189,origen,2835.5897278063426,0.36520775823612056
1249,PG1300-PG1340,"Cosolapa, Oaxaca",20021.0,Desconocido,97.233,112.173,1,1,219.7377,POINT (-96.66079750599839 18.573749555545007),,118.2094287,0.01069255,0.010690538,0.010123704,0.488230758,intersectante,,
1250,PG1300-PG1340,"San Jose Independencia, Oaxaca",20169.0,Desconocido,23.513,184.104,1,1,219.7377,POINT (-96.64194088317032 18.253755446287958),,52.72462547,0.011038825,0.01,0.01,0.484685608,intersectante,,
1251,PG1300-PG1340,"San Jose Tenango, Oaxaca",20171.0,Desconocido,12.833,210.246,1,1,219.7377,POINT (-96.66541419803438 18.150948442554657),115.0,226.4912423,0.012423924,0.01,0.010309259,0.498907189,intersectante,,
1252,PG1300-PG1340,"Santa Maria Chilchotla, Oaxaca",20406.0,Desconocido,33.014,171.758,1,1,219.7377,POINT (-96.7458820009696 18.282781989116),,327.9595014,0.01207765,0.01,0.010061852,0.498374029,intersectante,,
1253,PG1300-PG1340,"San Sebastian Tlacotepec, Puebla",21145.0,Desconocido,103.473,168.892,1,1,219.7377,POINT (-96.83172962444884 18.37412059475128),,247.6222025,0.01,0.01,0.010123704,0.498366204,intersectante,,
1254,PG1300-PG1340,"Cotaxtla, Veracruz de Ignacio de la Llave",30049.0,Desconocido,151.316,62.85,1,1,219.7377,POINT (-96.37182996988038 18.861304340415025),,513.5931742,0.01207765,0.010690538,0.025029989,0.49935413,intersectante,,
1255,PG1300-PG1340,"Medellin de Bravo, Veracruz de Ignacio de la Llave",30105.0,Desconocido,177.414,40.886,1,3,219.7377,POINT (-96.16367970881912 19.00027235802463),,352.4250017,0.028006296,0.011035807,0.012597776,0.48728455,intersectante,,
1256,PG1300-PG1340,"Tezonapa, Veracruz de Ignacio de la Llave",30173.0,Desconocido,89.34,133.731,1,1,219.7377,POINT (-96.77574808059809 18.578884428583404),,519.7331983,0.020388248,0.01,0.011051481,0.496931349,intersectante,,
1257,PG1300-PG1340,"Tierra Blanca, Veracruz de Ignacio de la Llave",30174.0,Desconocido,137.293,77.199,1,1,219.7377,POINT (-96.28605762974159 18.54746493467573),,1513.67128,0.021773347,0.13248881,0.012783331,0.496523939,intersectante,,
1258,PG1300-PG1340,"Tlalixcoyan, Veracruz de Ignacio de la Llave",30181.0,Desconocido,165.821,44.288,1,1,219.7377,POINT (-96.16908743956695 18.759874510422662),,977.6591663,0.013462749,0.01,0.010556666,0.496885895,intersectante,,
1259,PG1300-PG1340,"Alvarado, Veracruz de Ignacio de la Llave",30011.0,Golfo,205.229,0.0,1,1,219.7377,POINT (-95.9238540059007 18.82874234999999),,834.1838359,0.016925498,0.038374578,0.01136074,0.496752979,destino,,
1260,PG1340-PG1302,"Alvarado, Veracruz de Ignacio de la Llave",30011.0,Golfo,0.0,119.794,1,1,149.2902857,POINT (-95.9238540059007 18.82874234999999),,834.1838359,0.016925498,0.038374578,0.01136074,0.496752979,origen,,
1261,PG1340-PG1302,"Apazapan, Veracruz de Ignacio de la Llave",30017.0,Desconocido,122.339,10.058,1,1,149.2902857,POINT (-96.67026141147365 19.3370714455883),,66.97019789,0.01069255,0.018505248,0.01,0.497143684,intersectante,,
1262,PG1340-PG1302,"Manlio Fabio Altamirano, Veracruz de Ignacio de la Llave",30100.0,Desconocido,63.864,66.813,1,3,149.2902857,POINT (-96.33989329826652 19.10443343906443),,245.6786865,0.013462749,0.010690538,0.010247407,0.496288613,intersectante,,
1263,PG1340-PG1302,"Medellin de Bravo, Veracruz de Ignacio de la Llave",30105.0,Desconocido,40.886,85.567,1,3,149.2902857,POINT (-96.16367970881912 19.00027235802463),,352.4250017,0.028006296,0.011035807,0.012597776,0.48728455,intersectante,,
1264,PG1340-PG1302,"Paso de Ovejas, Veracruz de Ignacio de la Llave",30126.0,Desconocido,88.992,47.394,1,1,149.2902857,POINT (-96.4498551141988 19.24590998303859),,385.6124481,0.013116474,0.01,0.010989629,0.494939433,intersectante,,
1265,PG1340-PG1302,"Puente Nacional, Veracruz de Ignacio de la Llave",30134.0,Desconocido,105.428,14.657,1,1,149.2902857,POINT (-96.56744838430212 19.29894936288428),,377.4831896,0.013462749,0.010690538,0.010247407,0.494908235,intersectante,,
1266,PG1340-PG1302,"Tlalixcoyan, Veracruz de Ignacio de la Llave",30181.0,Desconocido,44.288,117.796,1,1,149.2902857,POINT (-96.16908743956695 18.759874510422662),,977.6591663,0.013462749,0.01,0.010556666,0.496885895,intersectante,,
1267,PG1340-PG1302,"Tenampa, Veracruz de Ignacio de la Llave",30162.0,Desconocido,157.885,79.065,1,2,149.2902857,POINT (-96.82673160885574 19.28741788239671),,62.43228725,0.010346275,0.01,0.01,0.490056697,intersectante,,
1268,PG1340-PG1302,"Apazapan, Veracruz de Ignacio de la Llave",30017.0,Golfo,119.78,0.0,1,1,149.2902857,POINT (-96.66666699999999 19.333333000000007),,66.97019789,0.01069255,0.018505248,0.01,0.497143684,destino,,
1269,PG1376-PG1377,"Heroica Ciudad de Juchitan de Zaragoza, Oaxaca",20043.0,Sur,0.0,144.315,1,2,161.8038889,POINT (-94.9118794582709 16.413328999999997),,912.032711,0.029737671,0.012071614,0.015937773,0.488341337,origen,,
1270,PG1376-PG1377,"Asuncion Ixtaltepec, Oaxaca",20005.0,Desconocido,38.412,105.903,1,3,161.8038889,POINT (-94.94406876205767 16.66882314876977),,637.0448974,0.01207765,0.028019307,0.010123704,0.496782265,intersectante,,
1271,PG1376-PG1377,"El Barrio de la Soledad, Oaxaca",20010.0,Desconocido,57.67,96.5,1,3,161.8038889,POINT (-95.04588049002791 16.778781361174747),,294.3925641,0.013116474,0.010690538,0.010247407,0.489919146,intersectante,,
1272,PG1376-PG1377,"El Espinal, Oaxaca",20030.0,Desconocido,16.153,137.976,1,2,161.8038889,POINT (-95.03735809845557 16.4694577214634),10.0,56.76914467,0.011731375,0.015148374,0.010309259,0.470480694,intersectante,,
1273,PG1376-PG1377,"Heroica Ciudad de Juchitan de Zaragoza, Oaxaca",20043.0,Desconocido,17.594,147.522,1,2,161.8038889,POINT (-94.92916246687913 16.38356092326687),,912.032711,0.029737671,0.012071614,0.015937773,0.488341337,intersectante,,
1274,PG1376-PG1377,"Matias Romero Avendano, Oaxaca",20057.0,Desconocido,112.566,53.084,1,1,161.8038889,POINT (-94.99088677748436 17.15508129087113),157.0,1349.143861,0.021080797,0.012416883,0.012288517,0.495550507,intersectante,,
1275,PG1376-PG1377,"San Juan Guichicovi, Oaxaca",20198.0,Desconocido,102.978,80.872,1,1,161.8038889,POINT (-95.10805100648133 17.04246767763585),,22.25648492,0.014501574,0.012071614,0.010309259,0.498914506,intersectante,,
1276,PG1376-PG1377,"San Juan Guichicovi, Oaxaca",20198.0,Desconocido,102.978,80.872,1,1,161.8038889,POINT (-95.10805100648133 17.04246767763585),,707.7041025,0.014501574,0.012071614,0.010309259,0.498914506,intersectante,,
1277,PG1376-PG1377,"Santa Maria Petapa, Oaxaca",20427.0,Desconocido,70.072,82.285,1,1,161.8038889,POINT (-95.07327304916426 16.885573061469472),,153.9168158,0.012770199,0.010690538,0.010494814,0.49093112,intersectante,,
1278,PG1376-PG1377,"Jesus Carranza, Veracruz de Ignacio de la Llave",30091.0,Desconocido,148.557,4.241,1,1,161.8038889,POINT (-94.90087101121884 17.4144809848583),,1382.823786,0.013462749,0.010345269,0.010432963,0.499027673,intersectante,,
1279,PG1376-PG1377,"Jesus Carranza, Veracruz de Ignacio de la Llave",30091.0,Golfo,144.316,0.0,1,1,161.8038889,POINT (-94.9094973063052 17.38793115),,1382.823786,0.013462749,0.010345269,0.010432963,0.499027673,destino,,
1280,PG1377-PG1378,"Jesus Carranza, Veracruz de Ignacio de la Llave",30091.0,Golfo,0.0,94.932,1,1,131.9273333,POINT (-94.9094973063052 17.38793115),,1382.823786,0.013462749,0.010345269,0.010432963,0.499027673,origen,,
1281,PG1377-PG1378,"Jesus Carranza, Veracruz de Ignacio de la Llave",30091.0,Desconocido,4.241,99.173,1,1,131.9273333,POINT (-94.90087101121884 17.4144809848583),,1382.823786,0.013462749,0.010345269,0.010432963,0.499027673,intersectante,,
1282,PG1377-PG1378,"San Juan Evangelista, Veracruz de Ignacio de la Llave",30142.0,Desconocido,114.421,50.631,1,1,131.9273333,POINT (-95.15955060802538 17.76368969888025),,1268.957316,0.01207765,0.010345269,0.010618518,0.497975488,intersectante,,
1283,PG1377-PG1378,"Sayula de Aleman, Veracruz de Ignacio de la Llave",30144.0,Desconocido,92.283,35.033,1,23,131.9273333,POINT (-94.94404385356653 17.72331552769545),,645.4243731,0.014501574,0.010345269,0.01068037,0.496979024,intersectante,,
1284,PG1377-PG1378,"Acayucan, Veracruz de Ignacio de la Llave",30003.0,Golfo,94.942,0.0,1,25,131.9273333,POINT (-94.9145752 17.948786199999997),,654.9859322,0.015886674,1.0,0.013463701,0.490260574,destino,,
1285,PG1378-PG1379,"Acayucan, Veracruz de Ignacio de la Llave",30003.0,Golfo,0.0,88.487,1,25,93.883,POINT (-94.9145752 17.948786199999997),,654.9859322,0.015886674,1.0,0.013463701,0.490260574,origen,,
1286,PG1378-PG1379,"Hueyapan de Ocampo, Veracruz de Ignacio de la Llave",30073.0,Desconocido,49.478,44.495,1,1,93.883,POINT (-95.15389917702245 18.194571803678652),,709.4320576,0.013462749,0.012071614,0.010618518,0.495186111,intersectante,,
1287,PG1378-PG1379,"San Andres Tuxtla, Veracruz de Ignacio de la Llave",30141.0,Desconocido,89.148,4.645,1,1,93.883,POINT (-95.22173032480175 18.46602037022109),,955.3363568,0.035278069,0.043048423,0.012659628,0.492364987,intersectante,,
1288,PG1378-PG1379,"San Andres Tuxtla, Veracruz de Ignacio de la Llave",30141.0,Golfo,88.494,0.0,1,1,93.883,POINT (-95.19831533920052 18.463367200000004),,955.3363568,0.035278069,0.043048423,0.012659628,0.492364987,destino,,
1289,PG1379-PG1340,"San Andres Tuxtla, Veracruz de Ignacio de la Llave",30141.0,Golfo,0.0,119.357,1,1,127.11875,POINT (-95.19831533920052 18.463367200000004),,955.3363568,0.035278069,0.043048423,0.012659628,0.492364987,origen,,
1290,PG1379-PG1340,"Angel R. Cabada, Veracruz de Ignacio de la Llave",30015.0,Desconocido,36.11,84.139,1,1,127.11875,POINT (-95.39178617530574 18.60088494184305),,433.7179832,0.014501574,0.01,0.010494814,0.494766885,intersectante,,
1291,PG1379-PG1340,"Lerdo de Tejada, Veracruz de Ignacio de la Llave",30097.0,Desconocido,51.247,72.791,1,1,127.11875,POINT (-95.49960282038244 18.6555401492421),,83.97942302,0.012770199,0.010345269,0.010742222,0.455252472,intersectante,,
1292,PG1379-PG1340,"San Andres Tuxtla, Veracruz de Ignacio de la Llave",30141.0,Desconocido,4.645,117.021,1,1,127.11875,POINT (-95.22173032480175 18.46602037022109),,955.3363568,0.035278069,0.043048423,0.012659628,0.492364987,intersectante,,
1293,PG1379-PG1340,"Santiago Tuxtla, Veracruz de Ignacio de la Llave",30143.0,Desconocido,31.679,110.843,1,1,127.11875,POINT (-95.39858277481821 18.39844888507651),,614.5061477,0.015540399,0.010690538,0.010989629,0.49649149,intersectante,,
1294,PG1379-PG1340,"Alvarado, Veracruz de Ignacio de la Llave",30011.0,Golfo,119.357,0.0,1,1,127.11875,POINT (-95.9238540059007 18.82874234999999),,834.1838359,0.016925498,0.038374578,0.01136074,0.496752979,destino,,
1295,PG1454-PG1455,"Ocozocoautla de Espinosa, Chiapas",7061.0,Sur,0.0,166.2,1,1,176.494,POINT (-93.45696355337819 16.7931431),1227.0,2036.000259,0.017964323,0.010690538,0.01136074,0.497388525,origen,192.09401204298368,0.241769386873508
1296,PG1454-PG1455,"Berriozabal, Chiapas",7012.0,Desconocido,39.653,150.124,1,6,176.494,POINT (-93.31747836352297 16.866046788113522),141.0,376.7504289,0.016925498,0.034825206,0.010371111,0.488706614,intersectante,,
1297,PG1454-PG1455,"Chicoasen, Chiapas",7029.0,Desconocido,83.984,93.275,1,5,176.494,POINT (-93.1105522222695 16.998684262415377),,120.5943226,0.01,0.01,0.010061852,0.491908898,intersectante,,
1298,PG1454-PG1455,"Copainala, Chiapas",7021.0,Desconocido,96.565,69.628,1,1,176.494,POINT (-93.2449114041805 17.096987177605033),7.0,317.8460089,0.011731375,0.010345269,0.010123704,0.496588393,intersectante,,
1299,PG1454-PG1455,"Osumacinta, Chiapas",7063.0,Desconocido,71.378,111.286,1,7,176.494,POINT (-93.0853533216131 16.89399619746964),,102.1841174,0.01,0.01,0.01,0.494047599,intersectante,,
1300,PG1454-PG1455,"San Fernando, Chiapas",7079.0,Desconocido,49.337,127.626,1,7,176.494,POINT (-93.20132512846236 16.9088902016574),,360.4945115,0.011731375,0.038559927,0.010432963,0.497254978,intersectante,,
1301,PG1454-PG1455,"Tecpatan, Chiapas",7092.0,Desconocido,147.516,18.592,1,1,176.494,POINT (-93.52868209306509 17.194020104340265),,1293.152391,0.01069255,0.010345269,0.01,0.498681621,intersectante,,
1302,PG1454-PG1455,"Tecpatan, Chiapas",7092.0,Sur,166.108,0.0,1,1,176.494,POINT (-93.63497516886089 17.236495899999994),,1293.152391,0.01069255,0.010345269,0.01,0.498681621,destino,,
1303,PG1455-PG1456,"Tecpatan, Chiapas",7092.0,Sur,0.0,104.983,1,1,128.498,POINT (-93.63497516886089 17.236495899999994),,1293.152391,0.01069255,0.010345269,0.01,0.498681621,origen,,
1304,PG1455-PG1456,"Ostuacan, Chiapas",7062.0,Desconocido,69.607,62.581,1,1,128.498,POINT (-93.39972176655206 17.43583071001868),,616.2188282,0.011038825,0.01,0.010185555,0.498785861,intersectante,,
1305,PG1455-PG1456,"Tecpatan, Chiapas",7092.0,Desconocido,18.592,106.216,1,1,128.498,POINT (-93.52868209306509 17.194020104340265),,1293.152391,0.01069255,0.010345269,0.01,0.498681621,intersectante,,
1306,PG1455-PG1456,"Huimanguillo, Tabasco",27008.0,Golfo,104.983,0.0,1,1,128.498,POINT (-93.6634408051158 17.762096699999997),86684.0,3726.071682,0.031469045,0.057437463,0.013278146,0.497342291,destino,97123.13235180642,0.5275174944434631
1307,PG1456-PG1417,"Huimanguillo, Tabasco",27008.0,Golfo,0.0,97.961,1,1,160.909,POINT (-93.6634408051158 17.762096699999997),86684.0,3726.071682,0.031469045,0.057437463,0.013278146,0.497342291,origen,408773.75816325436,0.5935355608196379
1308,PG1456-PG1417,"Las Choapas, Veracruz de Ignacio de la Llave",30061.0,Desconocido,77.561,83.348,1,1,160.909,POINT (-93.95761381320511 17.535065342354475),,3517.751794,0.029391396,0.120731609,0.013711108,0.497270383,intersectante,,
1309,PG1456-PG1417,"Agua Dulce, Veracruz de Ignacio de la Llave",30204.0,Golfo,97.951,0.0,1,8,160.909,POINT (-94.16236305223829 18.089954099999986),,372.727517,0.014501574,0.0391503,0.011608147,0.47516324,destino,,
1310,PG1494-PG1455,"Teapa, Tabasco",27016.0,Golfo,0.0,152.855,1,1,180.8378,POINT (-92.94805039999999 17.556652599999996),9916.0,415.0659433,0.024889822,0.069310529,0.010804073,0.49239632,origen,19476.80894178261,0.4537114522755011
1311,PG1494-PG1455,"Juarez, Chiapas",7048.0,Desconocido,52.718,118.439,1,1,180.8378,POINT (-93.185918997034 17.700519560313506),,698.9049667,0.015194124,0.011035807,0.010371111,0.49499967,intersectante,,
1312,PG1494-PG1455,"Ostuacan, Chiapas",7062.0,Desconocido,90.593,69.607,1,1,180.8378,POINT (-93.39972176655206 17.43583071001868),,616.2188282,0.011038825,0.01,0.010185555,0.498785861,intersectante,,
1313,PG1494-PG1455,"Pichucalco, Chiapas",7068.0,Desconocido,38.755,118.36,1,1,180.8378,POINT (-93.1955423994034 17.541029115509655),,595.8886914,0.011731375,0.010690538,0.010804073,0.495934137,intersectante,,
1314,PG1494-PG1455,"Tecpatan, Chiapas",7092.0,Desconocido,143.05,18.592,1,1,180.8378,POINT (-93.52868209306509 17.194020104340265),,1293.152391,0.01069255,0.010345269,0.01,0.498681621,intersectante,,
1315,PG1494-PG1455,"Huimanguillo, Tabasco",27008.0,Desconocido,129.148,124.927,1,1,180.8378,POINT (-93.6986621838391 17.826382740206878),86684.0,3726.071682,0.031469045,0.057437463,0.013278146,0.497342291,intersectante,,
1316,PG1494-PG1455,"Tecpatan, Chiapas",7092.0,Sur,152.855,0.0,1,1,180.8378,POINT (-93.63497516886089 17.236495899999994),,1293.152391,0.01069255,0.010345269,0.01,0.498681621,destino,,
1317,PG1493-PG1494,"Tuxtla Gutierrez, Chiapas",7101.0,Sur,0.0,187.536,1,7,202.0326667,POINT (-93.115959 16.753800999999996),10266.0,310.0690436,0.139506821,0.672990438,0.023916656,0.289999488,origen,112.79832174505636,0.21748074594697134
1318,PG1493-PG1494,"Chicoasen, Chiapas",7029.0,Desconocido,59.511,139.065,1,5,202.0326667,POINT (-93.1105522222695 16.998684262415377),,120.5943226,0.01,0.01,0.010061852,0.491908898,intersectante,,
1319,PG1493-PG1494,"Coapilla, Chiapas",7018.0,Desconocido,86.758,102.443,1,1,202.0326667,POINT (-93.12422211192296 17.12312217799921),,156.4775925,0.010346275,0.01,0.010061852,0.495167951,intersectante,,
1320,PG1493-PG1494,"Copainala, Chiapas",7021.0,Desconocido,72.092,127.177,1,1,202.0326667,POINT (-93.2449114041805 17.096987177605033),7.0,317.8460089,0.011731375,0.010345269,0.010123704,0.496588393,intersectante,,
1321,PG1493-PG1494,"Ixhuatan, Chiapas",7042.0,Desconocido,150.038,55.988,1,1,202.0326667,POINT (-92.97544585477561 17.299245054318995),,104.1570082,0.011038825,0.01,0.010061852,0.494934904,intersectante,,
1322,PG1493-PG1494,"Ixtacomitan, Chiapas",7043.0,Desconocido,168.544,33.238,1,1,202.0326667,POINT (-93.09432196618907 17.424428527138723),,135.0544676,0.011731375,0.01,0.010123704,0.493889961,intersectante,,
1323,PG1493-PG1494,"Ixtapangajoya, Chiapas",7045.0,Desconocido,200.835,14.021,1,1,202.0326667,POINT (-92.97368854289472 17.464996569711897),,83.06933073,0.01,0.01,0.01,0.498046527,intersectante,,
1324,PG1493-PG1494,"Osumacinta, Chiapas",7063.0,Desconocido,46.905,157.077,1,7,202.0326667,POINT (-93.0853533216131 16.89399619746964),,102.1841174,0.01,0.01,0.01,0.494047599,intersectante,,
1325,PG1493-PG1494,"Pantepec, Chiapas",7067.0,Desconocido,116.283,71.246,1,1,202.0326667,POINT (-93.05498322179714 17.190307506700183),,116.9845034,0.010346275,0.01,0.01,0.497126324,intersectante,,
1326,PG1493-PG1494,"Pichucalco, Chiapas",7068.0,Desconocido,192.452,38.755,1,1,202.0326667,POINT (-93.1955423994034 17.541029115509655),,595.8886914,0.011731375,0.010690538,0.010804073,0.495934137,intersectante,,
1327,PG1493-PG1494,"Rayon, Chiapas",7073.0,Desconocido,128.079,70.021,1,1,202.0326667,POINT (-92.99182546794482 17.192727270320592),,66.29963903,0.010346275,0.01,0.01,0.48746462,intersectante,,
1328,PG1493-PG1494,"San Fernando, Chiapas",7079.0,Desconocido,25.44,173.416,1,7,202.0326667,POINT (-93.20132512846236 16.9088902016574),,360.4945115,0.011731375,0.038559927,0.010432963,0.497254978,intersectante,,
1329,PG1493-PG1494,"Solosuchiapa, Chiapas",7084.0,Desconocido,166.039,36.576,1,1,202.0326667,POINT (-93.00351376335718 17.38435019659636),,154.7441097,0.010346275,0.01,0.01,0.49700339,intersectante,,
1330,PG1493-PG1494,"Tapalapa, Chiapas",7090.0,Desconocido,115.033,89.053,1,1,202.0326667,POINT (-93.11361712946147 17.22420019052931),,59.0855708,0.01,0.01,0.01,0.496819768,intersectante,,
1331,PG1493-PG1494,"Tapilula, Chiapas",7091.0,Desconocido,140.32,61.004,1,1,202.0326667,POINT (-92.99448477532098 17.250547038656485),,40.48021609,0.010346275,0.010345269,0.010061852,0.472816295,intersectante,,
1332,PG1493-PG1494,"Tuxtla Gutierrez, Chiapas",7101.0,Desconocido,4.147,188.934,1,7,202.0326667,POINT (-93.13794525296605 16.732458443365942),10266.0,310.0690436,0.139506821,0.672990438,0.023916656,0.289999488,intersectante,,
1333,PG1493-PG1494,"Teapa, Tabasco",27016.0,Golfo,187.345,0.0,1,1,202.0326667,POINT (-92.94805039999999 17.556652599999996),9916.0,415.0659433,0.024889822,0.069310529,0.010804073,0.49239632,destino,1092927.6906595237,0.6387114250973457
1334,PG1494-PG1456,"Teapa, Tabasco",27016.0,Golfo,0.0,113.858,1,1,124.6133333,POINT (-92.94805039999999 17.556652599999996),9916.0,415.0659433,0.024889822,0.069310529,0.010804073,0.49239632,origen,239946.3292208719,0.5690633849328255
1335,PG1494-PG1456,"Juarez, Chiapas",7048.0,Desconocido,52.718,67.415,1,1,124.6133333,POINT (-93.185918997034 17.700519560313506),,698.9049667,0.015194124,0.011035807,0.010371111,0.49499967,intersectante,,
1336,PG1494-PG1456,"Pichucalco, Chiapas",7068.0,Desconocido,38.755,90.503,1,1,124.6133333,POINT (-93.1955423994034 17.541029115509655),,595.8886914,0.011731375,0.010690538,0.010804073,0.495934137,intersectante,,
1337,PG1494-PG1456,"Reforma, Chiapas",7074.0,Desconocido,64.592,59.857,1,1,124.6133333,POINT (-93.2283829043157 17.86317947274283),,433.4343625,0.014847849,0.010345269,0.01204111,0.487821445,intersectante,,
