folio,unidad,ciudad,trim,punto,turno,sexo,edad,pasmex,p1a,p1n,p2,p3,p3_1,p4,p4_1,p5,p6,p6_1,p7,p7_1_1,p7_1_2,p7_1_3,p7_2,p7_3,p7_4_1,p7_4_2,p7_4_3,p7_4_4,p7_5,p7_5_1,p7_5_2,p7_5_2_1,p8,p9_1,p9_2,p9_3,p9_4,p10p,p10_1d,p10_1m,p10_1u,p11p,p11_1d,p11_1m,p11_1u,p11_2e,p11_2m,p11_2l,p11_2u,p11_3es,p11_3cn,p11_3cd,p12c,p12t,p13,p13_1,p13_2,p13_2_1,p13_4,p13_5,p13_6_1,p13_6_2,p13_6_3,p13_6_4,p13_6_5,p13_6_6,p13_6_7,p13_6_8,p13_7,p13_8,p13_9c,p13_9u,p13_9t,p13_10,p13_11,p13_12,p13_13_1,p13_13_2,p13_14,p14,p14_1,p15,p16,p16_1,p17,p17_1c,p17_1u,p18_0_1,p18_0_2,p18_0_3,p18_0_4,p18_0_5,p18_1,p18_2,p19_1e,p19_1l,p19_1u,p19_2e,p19_2l,p19_2u,p20e,p20l,p20u,p21c,p21t,p22,p22_1e,p22_1m,p22_1l,p22_1u,p22_3,p22_4,p23_1,p23_2,p23_3,p23_4,p23_5,p23_6,p24_0_1,p24_0_2,p24_0_3,p24_0_4,p24_1,p25,p25_1_1,p25_1_2,p25_1_3,p25_1_4,p25_1_5,p25_1_6,p25_1_7,p25_1_8,p25_2,p26,p26_1c,p26_1t,p26_2,p26_3,p27,p27_1c,p27_1u,p27_1_1,p27_2,p28c,p28u,p28_1,p29_0_1,p29_0_2,p29_0_3,p29_0_4,p29_0_5,p29_1,p29_2,p30,p31,p31_1,p31_2,p32,p32_1,p33,p33_1,p33_1_1,p33_1_2,p34,p35es,p35cn,p35cd,p35_1,p35_1_1,p35_2,p35_2_1_1,p35_2_1_2,p35_2_1_3,p35_2_1_4,p35_2_1_5,p35_2_1_6,p35_2_2,p35_2_3_1,p35_2_3_2,p35_2_3_3,p35_3_1,p35_3_2,p35_3_3,p35_3_4,p35_4c,p35_4t,p35_5,p35_6,p35_7,p35_8,p35_9,p35_9_1,p36es,p36cn,p36cd,p37c,p37t,p38,p38_2,p38_2_1,p38_2_2,p38_3c,p38_3u,p38_3t,p38_4,p38_5,p39,p39_1,p39_2_1,p39_2_2,p40,p41,p42,p43,p43_1,p43_2,p44,p44_1,p45,p46m,p46a,p47,p48,p48_1,p49,p50,p50_1,nivel,oficio_res,filtro,estrato,upm,ponfin3
27510,262210,1,4,1,1,2,29,1,3,2,-2,2,2,6,2,6,1,-3,1,-4,-4,-4,-4,-4,1,0,1,0,-5,-5,-5,-5,-5,1,2,2,2,2,1,107,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,2,2,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,1,2,1,96,2,1,1217001,3,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,2,20040381,2,7,70270001,2,19,190120001,2,14,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280270001,2,2,2,-27,1,16000,2,6,1,16000,2,1,2,2,2,2,2,-31,-31,2,1,1,2,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,5,4,3,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,6,2,2,2,2,4,2,-38,48,48215,4821545384,6,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,3,0,-47,-47,-47,-47,0,-49,1,-50,-50,3,0,1,1011,1011262210,10.9772727225
27610,262210,1,4,1,1,2,27,1,6,1,2,2,2,6,2,1,1,-3,5,0,2,3,1,2,1,3,1,3,1,1,2,-7,2,1,2,2,2,2,18,1803,99,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,2,6,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,1,2,1,3,2,1,1705099,3,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,21,211190001,2,19,190390001,2,19,190390001,2,15,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280330282,2,2,1,8,1,12000,2,4,1,12000,2,1,2,2,2,2,2,-31,-31,2,4,1,1,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,5,4,3,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,5,2,2,2,2,4,2,-38,48,48215,4821545384,4,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,10,2022,0,0,-49,1,-50,-50,2,0,1,1011,1011262210,10.9772727225
27611,232211,1,4,1,1,2,29,1,3,2,-2,2,2,6,2,6,2,2,2,0,1,1,2,2,1,0,6,0,-5,-5,-5,-5,-5,1,2,2,2,2,5,512,2,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,2,6,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,1,2,2,96,2,1,1217001,3,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,14,140060001,2,26,260480001,2,2,20040001,2,17,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,50250001,4,2,1,4,2,-28,-28,-28,-28,0,0,-30,2,2,2,2,2,-31,-31,2,2,1,2,2,-33,3,0,-35,-35,0,48,48215,4821545384,6,4,2,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,4,2,2,2,2,4,2,-38,48,48215,4821545384,4,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,10,2022,0,0,-49,1,-50,-50,3,0,1,1011,1011232211,13.198863630625
27711,232211,1,4,1,1,1,34,1,6,1,1,2,2,6,2,1,1,-3,4,2,2,0,0,1,3,1,1,5,1,1,1,2,2,1,2,2,2,2,17,1701,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,1,611,4,1,1,1,2,2,2,2,2,10,7,3000,4,3,111,1,2,1,96,2,1,1217001,3,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,28,280350001,2,28,280320001,2,27,270040001,2,15,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,1,2,2,-27,2,-28,-28,-28,-28,5000,2,2,2,2,2,2,2,-31,-31,2,2,1,2,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,5,1,1,1,1,1,1,1,1,3,-37,-37,-37,2,2,2,2,6,2,2,2,2,4,2,-38,48,48215,4821545384,2,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,10,2022,0,0,-49,1,-50,-50,2,1,1,1011,1011232211,13.198863630625
28811,232211,1,4,1,1,2,26,1,3,2,-2,2,2,6,2,6,1,-3,1,-4,-4,-4,-4,-4,1,0,5,0,-5,-5,-5,-5,-5,1,2,2,2,2,5,506,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,10,6,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,2,2,1,2,1,1,1312047,0,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,27,270020001,2,12,120070001,2,28,280090001,2,20,2,2,-23,-23,-23,-23,-23,-23,2,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,289999999,4,2,1,5,2,-28,-28,-28,-28,5000,2,1,2,2,2,2,2,-31,-31,0,2,1,1,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,5,1,2,2,2,2,2,2,2,2,-37,-37,-37,2,2,2,2,10,2,2,2,2,4,2,-38,48,48215,4821545384,2,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,10,2022,0,0,-49,1,-50,-50,3,0,1,1011,1011232211,13.198863630625
28911,232211,1,4,1,1,1,45,1,4,1,1,2,2,6,2,1,1,-3,3,0,3,0,0,2,0,1,3,1,2,-6,-6,-6,-6,2,2,2,2,2,18,1811,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,1,-17,611,2,2,2,2,2,2,2,2,2,10,6,1000,4,3,111,2,2,1,96,1,1,1705015,0,1,5,1,7000,2,1,1,2,2,2,-22,-22,13,130690042,2,15,150140001,2,7,70150001,2,7,2,2,-23,-23,-23,-23,-23,-23,2,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,6,2,1,3,1,7000,2,6,1,8000,2,1,2,2,2,2,2,-31,-31,0,2,1,1,2,-33,0,-34,-34,-34,-34,48,48015,4801507432,3,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,15,2,1,1,1,4,2,-38,48,48015,4801507432,5,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,10,2022,0,0,-49,1,-50,-50,1,1,1,1011,1011232211,13.198863630625
29011,232211,1,4,1,1,1,35,1,6,1,1,2,2,2,2,6,1,-3,1,-4,-4,-4,-4,-4,1,0,1,0,-5,-5,-5,-5,-5,1,1,1,2,2,16,1605,97,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,2,2,1,96,2,1,1705099,0,1,5,1,11000,2,1,1,2,2,2,-22,-22,19,190310313,2,18,180060001,2,9,90020001,2,20,2,2,-23,-23,-23,-23,-23,-23,2,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,7,2,1,3,1,11000,2,7,1,11000,2,1,1,1,2,2,2,-31,-31,0,2,1,1,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,6,1,2,1,2,2,2,2,2,2,-37,-37,-37,2,2,2,2,15,2,2,2,2,4,2,-38,48,48215,4821545384,3,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,10,2022,0,0,-49,1,-50,-50,2,0,1,1011,1011232211,13.198863630625
29111,232211,1,4,1,1,2,23,1,3,3,-2,1,2,6,1,6,2,2,4,1,3,0,0,2,1,0,1,0,-5,-5,-5,-5,-5,1,2,1,1,2,5,512,97,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,1,-17,421,1,2,2,2,2,2,2,2,2,10,6,1500,4,4,463,1,2,1,96,1,1,1217001,3,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,1,10060001,2,12,120120001,2,15,151090003,2,13,2,2,-23,-23,-23,-23,-23,-23,2,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,50250001,15,2,1,5,1,5000,2,7,1,7000,2,2,2,2,2,2,2,-31,-31,0,2,1,1,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,5,1,1,2,2,2,2,2,2,2,-37,-37,-37,2,2,2,2,8,2,2,2,2,4,2,-38,48,48215,4821545384,2,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,10,2022,0,0,-49,1,-50,-50,4,4,1,1011,1011232211,13.198863630625
29710,282210,1,4,1,1,1,36,1,3,2,-2,2,2,6,2,1,1,-3,6,2,2,2,3,2,1,1,1,0,-5,-5,-5,-5,-5,1,2,2,2,2,5,501,2,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,3,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,1,2,1,2,2,1,1217001,3,2,-20,2,-21,-21,1,1,2,2,2,-22,-22,14,140940001,2,19,190470001,2,19,190470001,2,2,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,20040001,2,2,1,1,2,-28,-28,-28,-28,999999,99,2,2,2,2,2,2,-31,-31,2,2,1,1,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,5,4,3,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,10,2,2,2,2,4,2,-38,48,48215,4821545384,11,2,2,-41,-41,-41,-41,-41,-41,-41,3,0,-42,-42,-42,2,0,-43,-43,-43,-43,1,-46,-46,10,2022,0,0,-49,1,-50,-50,3,0,1,1011,1011282210,14.1717171655556
29810,282210,1,4,1,1,1,27,1,3,2,-2,2,2,1,1,1,1,-3,7,3,3,1,4,1,1,1,3,1,2,-6,-6,-6,-6,1,2,2,2,2,5,506,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,1,2,1,3,1,1,1705099,3,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,25,250120001,2,13,130770001,2,27,270160001,2,17,2,2,-23,-23,-23,-23,-23,-23,1,2,2,1,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280270001,1,2,2,-27,2,-28,-28,-28,-28,25000,4,1,2,2,2,2,2,-31,-31,5,2,1,2,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,5,4,3,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,4,2,2,2,2,4,2,-38,48,48215,4821545384,4,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,10,2022,0,0,-49,1,-50,-50,3,0,1,1011,1011282210,14.1717171655556
29910,282210,1,4,1,1,1,39,1,6,1,1,2,2,6,2,5,1,-3,5,2,2,1,2,1,1,1,1,1,2,-6,-6,-6,-6,1,2,2,2,2,15,1503,99,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,1,2,2,96,2,1,1705099,4,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,25,250110001,2,6,60090001,2,25,250060312,2,18,2,2,-23,-23,-23,-23,-23,-23,2,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,50250001,6,2,1,2,2,-28,-28,-28,-28,10000,4,2,2,2,2,2,2,-31,-31,2,2,1,2,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,6,4,2,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,6,2,2,2,2,4,2,-38,48,48215,4821545384,8,2,2,-41,-41,-41,-41,-41,-41,-41,2,0,-42,-42,-42,2,0,-43,-43,-43,-43,1,-46,-46,10,2022,0,0,-49,1,-50,-50,2,0,1,1011,1011282210,14.1717171655556
30010,282210,1,4,1,1,1,42,1,3,2,-2,2,2,3,2,6,1,-3,1,-4,-4,-4,-4,-4,1,0,1,0,-5,-5,-5,-5,-5,1,2,2,2,2,3,318,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,29,6,1,-15,1,-17,733,5,1,2,2,2,2,2,2,2,13,7,3500,4,2,465,1,2,2,4,2,1,1217001,3,2,-20,2,-21,-21,1,2,2,2,2,-22,-22,13,130510027,2,19,190390001,2,19,190470001,2,2,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,1,2,2,-27,2,-28,-28,-28,-28,999999,99,2,2,2,2,2,2,-31,-31,2,2,1,2,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,5,4,2,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,8,2,2,2,2,4,2,-38,48,48215,4821545384,8,2,2,-41,-41,-41,-41,-41,-41,-41,3,0,-42,-42,-42,2,0,-43,-43,-43,-43,1,-46,-46,10,2022,0,0,-49,1,-50,-50,3,2,1,1011,1011282210,14.1717171655556
30110,282210,1,4,1,1,1,25,1,3,3,-2,2,2,6,2,1,1,-3,2,0,2,0,2,1,3,1,1,0,-5,-5,-5,-5,-5,1,2,2,2,2,4,406,99,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,1,-17,834,4,1,1,2,1,2,2,2,2,11,7,800,4,2,485,1,2,1,4,2,1,1705015,3,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,25,250120001,2,28,280330001,2,11,110150001,2,16,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280270001,3,2,1,3,1,13000,2,4,3,15000,2,1,2,2,2,2,2,-31,-31,4,2,1,1,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,5,1,2,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,5,2,2,2,2,4,2,-38,48,48215,4821545384,6,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,10,2022,0,0,-49,1,-50,-50,4,7,1,1011,1011282210,14.1717171655556
30210,282210,1,4,1,1,1,38,1,3,2,-2,2,2,3,2,5,2,2,7,0,6,1,3,1,1,3,1,3,2,-6,-6,-6,-6,2,2,2,2,2,18,1808,98,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,6,2,4,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,1,2,1,6,2,1,1705015,3,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,15,150350027,2,28,280380001,2,19,190390001,2,1,5,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,20040001,3,2,1,1,2,-28,-28,-28,-28,4000,4,2,2,2,2,2,2,-31,-31,0,2,1,1,2,-33,7,5,1,1,5,48,48063,4806357908,3,4,1,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,1,5,2,2,2,4,2,-38,47,47019,9999999999,3,6,1,511,10,7,500,2,2,722,1,8,800,3,2,1,0,-43,-43,-43,-43,1,-46,-46,3,2019,0,0,-49,1,-50,-50,3,0,1,1011,1011282210,14.1717171655556
30310,282210,1,4,1,1,1,67,1,6,1,1,2,2,5,2,4,1,-3,1,-4,-4,-4,-4,-4,0,0,1,1,2,-6,-6,-6,-6,2,2,2,2,2,5,501,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,14,6,2,4,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,3,2,1,96,2,1,1705099,3,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,29,290330008,2,13,130410001,2,28,280380001,2,15,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,289999999,3,2,2,-27,2,-28,-28,-28,-28,0,0,-30,2,2,2,2,2,-31,-31,2,1,2,-32,2,-33,0,-34,-34,-34,-34,31,31037,3103709200,1,3,3,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,3,5,2,2,1,2,2,-38,37,37139,3713920580,41,6,1,834,11,7,45000,2,3,311,1,7,99999,6,4,1,0,-43,-43,-43,-43,1,-46,-46,11,1981,0,0,-49,1,-50,-50,2,0,1,1011,1011282210,14.1717171655556
30410,282210,1,4,1,1,1,41,1,6,1,1,2,2,3,2,5,1,-3,4,1,3,0,2,1,1,1,3,3,1,2,2,-7,2,2,1,2,2,2,7,714,1,5,-11,-11,-11,-11,-11,-11,-11,12,12081,1208107950,7,6,1,-15,1,-17,712,1,1,2,2,2,2,2,2,2,16,7,99999,99,99,238,1,2,1,96,2,1,1705099,3,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,10,100120001,2,99,999999999,99,2,20020262,2,14,2,2,-23,-23,-23,-23,-23,-23,2,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,3,2,1,2,2,-28,-28,-28,-28,999999,99,2,2,2,2,2,2,-31,-31,2,1,1,2,2,-33,0,-34,-34,-34,-34,12,12086,9999999999,2,4,3,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,1,5,2,2,2,4,2,-38,32,32003,3200340000,7,6,-40,-40,-40,-40,-40,-40,-40,-40,2,99,99999,2,3,1,0,-43,-43,-43,-43,1,-46,-46,4,2016,0,0,-49,1,-50,-50,2,3,1,1011,1011282210,14.1717171655556
30510,282210,1,4,1,1,1,45,1,3,2,-2,2,2,3,2,5,1,-3,4,0,2,2,3,2,1,3,3,5,2,-6,-6,-6,-6,2,2,1,2,2,13,1315,99,5,-11,-11,-11,-11,-11,-11,-11,6,6033,603313945,21,6,1,-15,2,1,817,2,1,1,2,2,2,1,2,2,10,6,1500,2,3,236,1,2,2,4,1,1,1312047,3,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,2,20040001,2,3,30010001,2,99,999999999,99,24,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,50250001,3,2,1,3,1,16000,2,4,1,18000,2,1,2,2,2,2,2,-31,-31,0,1,2,-32,2,-33,0,-34,-34,-34,-34,6,6033,603313945,7,4,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,6,5,2,2,2,4,2,-38,6,6037,603739892,21,6,1,712,10,6,1500,2,3,236,1,4,500,4,96,1,0,-43,-43,-43,-43,1,-46,-46,4,2002,0,0,-49,1,-50,-50,3,2,1,1011,1011282210,14.1717171655556
30511,252211,1,4,1,1,1,35,1,3,2,-2,2,2,6,2,1,2,1,2,0,2,0,2,2,3,1,1,0,-5,-5,-5,-5,-5,1,2,2,2,2,14,1413,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,1,-17,421,5,2,2,2,2,2,2,2,2,10,6,1500,4,2,461,1,2,2,96,2,1,1215013,3,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,9,90130001,2,24,240240001,2,15,151030005,2,19,2,2,-23,-23,-23,-23,-23,-23,2,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,50250001,1,2,2,-27,2,-28,-28,-28,-28,1500,2,2,2,2,2,2,2,-31,-31,2,2,2,-32,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,5,4,1,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,9,2,2,2,2,4,2,-38,48,48215,4821545384,9,2,2,-41,-41,-41,-41,-41,-41,-41,2,0,-42,-42,-42,1,0,-43,-43,-43,-43,1,-46,-46,11,2022,0,0,-49,1,-50,-50,3,4,1,1011,1011252211,13.2922077864286
30611,252211,1,4,1,1,1,34,1,2,1,1,2,2,6,2,6,1,-3,1,-4,-4,-4,-4,-4,1,0,1,0,-5,-5,-5,-5,-5,1,2,2,2,2,11,1104,2,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,2,1,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,1,2,1,2,1,1,1705099,0,2,-20,1,11000,2,1,1,2,2,2,-22,-22,29,290060001,2,12,120110001,2,13,130030001,2,23,2,2,-23,-23,-23,-23,-23,-23,2,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,13,2,1,5,1,10000,2,4,1,11000,2,1,2,2,2,2,2,-31,-31,0,2,1,1,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,5,1,2,2,2,2,2,2,2,2,-37,-37,-37,2,2,2,2,7,2,2,2,2,4,1,1,48,48215,4821545384,1,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,10,2022,0,0,-49,1,-50,-50,1,0,1,1011,1011252211,13.2922077864286
30711,252211,1,4,1,1,2,24,1,3,2,-2,2,2,6,2,6,2,2,6,2,4,0,3,2,1,0,1,0,-5,-5,-5,-5,-5,1,2,2,2,2,5,512,2,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,2,5,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,1,2,6,3,2,1,1217001,3,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,8,80370001,2,11,110260001,2,13,130510027,2,18,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,8,2,1,4,2,-28,-28,-28,-28,999999,99,1,2,2,2,2,2,-31,-31,2,6,1,2,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,5,1,1,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,9,2,2,2,2,4,2,-38,48,48215,4821545384,9,2,2,-41,-41,-41,-41,-41,-41,-41,2,0,-42,-42,-42,2,0,-43,-43,-43,-43,1,-46,-46,11,2022,0,0,-49,1,-50,-50,3,0,1,1011,1011252211,13.2922077864286
30811,252211,1,4,1,1,2,36,1,3,2,-2,2,2,6,2,6,1,-3,1,-4,-4,-4,-4,-4,5,0,5,0,-5,-5,-5,-5,-5,1,2,2,1,2,5,502,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,1,2,1,2,2,1,1217001,0,2,-20,1,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,3,0,1,1011,1011252211,13.2922077864286
